,sensor_1,sensor_2,sensor_3
2025-08-04 22:01:21.579871,53.58911017324066,55.02465048318475,56.46076017903028
2025-08-04 22:02:21.579871,55.30199480193523,56.07977090439729,52.93588807847193
2025-08-04 22:03:21.579871,55.09640819961802,55.2112286205102,54.692575261034854
2025-08-04 22:04:21.579871,54.428342771476515,55.091617233911556,55.553670285344964
2025-08-04 22:05:21.579871,54.32594620569253,55.70245974932885,54.2728596753927
2025-08-04 22:06:21.579871,53.86338573952385,52.792792063087646,54.11965316028512
2025-08-04 22:07:21.579871,51.28725560620012,51.9740014392137,52.98765320953978
2025-08-04 22:08:21.579871,53.2623258911436,52.29812712115381,50.63190896020351
2025-08-04 22:09:21.579871,51.80262066620446,51.62315518931913,53.66211843908621
2025-08-04 22:10:21.579871,52.982874682162894,53.44480006340406,51.287527222370166
2025-08-04 22:11:21.579871,51.98876426135058,50.023757586323654,52.09638426729369
2025-08-04 22:12:21.579871,49.099928661447166,50.123288147190884,50.75218343796857
2025-08-04 22:13:21.579871,50.41143144922338,50.45851205750163,50.149204226979855
2025-08-04 22:14:21.579871,49.77308520352428,52.363282939581325,50.89999748210542
2025-08-04 22:15:21.579871,50.24279580390418,50.52617753109339,49.02548345750806
2025-08-04 22:16:21.579871,52.111643369264584,50.591107442252024,49.4970902884322
2025-08-04 22:17:21.579871,48.06992220517561,48.532618028041824,49.239103147951376
2025-08-04 22:18:21.579871,49.729491099298215,48.1736271792107,48.401359300373294
2025-08-04 22:19:21.579871,47.581263326057105,48.64287919245231,48.30990227084829
2025-08-04 22:20:21.579871,48.73916703484851,47.32253873209334,47.769767732022075
2025-08-04 22:21:21.579871,46.32303305570375,48.76795123389144,48.03529359836996
2025-08-04 22:22:21.579871,47.48271419316279,45.96805357557915,45.06273379131246
2025-08-04 22:23:21.579871,46.54753325105968,46.01717231863675,47.230720155213014
2025-08-04 22:24:21.579871,45.29475709064804,44.80270243629726,47.5136445268666
2025-08-04 22:25:21.579871,43.45066380286185,46.025284063822525,45.960916328109505
2025-08-04 22:26:21.579871,45.158358339717374,45.79357289773426,44.65774344628725
2025-08-04 22:27:21.579871,45.97968620656582,45.565818941366366,45.22331505988839
2025-08-04 22:28:21.579871,44.639114062999454,45.17385652020132,45.38934135641309
2025-08-04 22:29:21.579871,44.08662022141628,44.469011618045684,45.47383893874509
2025-08-04 22:30:21.579871,43.82990356133549,42.54554054286171,43.728962268383896
2025-08-04 22:31:21.579871,44.86566348131222,44.92348873677043,42.59356014570263
2025-08-04 22:32:21.579871,44.29253084443191,42.90365546747513,43.4891210288389
2025-08-04 22:33:21.579871,43.68781406975182,42.04140779961525,42.73285631111248
2025-08-04 22:34:21.579871,43.14732599421444,43.87940035707633,41.005456271739384
2025-08-04 22:35:21.579871,41.97466407841277,44.82031957146435,43.615331671795325
2025-08-04 22:36:21.579871,42.93236990127326,42.558738160169206,42.739370664273864
2025-08-04 22:37:21.579871,40.80676514239204,42.06768484510651,44.6772368191654
2025-08-04 22:38:21.579871,41.00930523945412,41.97551043061015,41.49246942271306
2025-08-04 22:39:21.579871,39.3935589903477,42.478779909612086,44.87089862927685
2025-08-04 22:40:21.579871,41.375789794633846,41.898610378104934,41.57132517882617
2025-08-04 22:41:21.579871,43.33735936766048,40.88446158430352,41.846415122026436
2025-08-04 22:42:21.579871,40.6513359740731,42.68469273840372,40.91882481277341
2025-08-04 22:43:21.579871,41.98992006215554,42.90538667973381,41.952789078624086
2025-08-04 22:44:21.579871,41.247783253725245,42.55247529571561,41.20072038444012
2025-08-04 22:45:21.579871,40.26655598639827,42.35222105492325,40.326261930296866
2025-08-04 22:46:21.579871,41.754867065552844,40.267074864665595,40.117743188258196
2025-08-04 22:47:21.579871,39.483464255991855,41.95442677455514,40.8857517746355
2025-08-04 22:48:21.579871,40.38444968101236,41.02927240066437,40.68323850391433
2025-08-04 22:49:21.579871,41.85026347572712,40.920067991846295,12.077785276719482
2025-08-04 22:50:21.579871,42.682156025973214,39.66303207650128,41.818848037279786
2025-08-04 22:51:21.579871,40.47208216107372,41.107780829814686,40.602832498906146
2025-08-04 22:52:21.579871,41.348792702067776,40.864845455788895,40.479938219146426
2025-08-04 22:53:21.579871,42.59605804186205,41.66359107396269,41.94821572345656
2025-08-04 22:54:21.579871,43.13278218505905,42.23651885270908,43.68760776602968
2025-08-04 22:55:21.579871,40.81289188196041,41.121164158745415,40.41913370790055
2025-08-04 22:56:21.579871,42.379588156089454,42.63042290029051,42.09470779693661
2025-08-04 22:57:21.579871,43.536428749179976,42.14130680217467,43.17293479010192
2025-08-04 22:58:21.579871,43.845934625146164,42.690965585760615,40.8164448108352
2025-08-04 22:59:21.579871,42.28766147407378,41.384410053603666,43.08911480267877
2025-08-04 23:00:21.579871,43.39537350852453,44.26210048184084,43.150228745493266
2025-08-04 23:01:21.579871,43.288780818969684,41.80470745144577,42.80770295149233
2025-08-04 23:02:21.579871,42.87521209050829,43.435986157175535,44.91455341019882
2025-08-04 23:03:21.579871,44.91451978429687,42.13297316732703,44.277248171937075
2025-08-04 23:04:21.579871,44.89004590797197,44.10659203797141,43.062187054449645
2025-08-04 23:05:21.579871,44.23606547704008,42.99009265194156,43.972350506840485
2025-08-04 23:06:21.579871,45.37789174186059,44.99626982543966,43.45612384218169
2025-08-04 23:07:21.579871,45.579394016220704,44.29375363507594,43.20449643325156
2025-08-04 23:08:21.579871,44.43713316887284,46.10746895211611,45.82341382538709
2025-08-04 23:09:21.579871,46.14455463042823,45.337783063145885,44.83678450265705
2025-08-04 23:10:21.579871,45.712535914592166,45.699375076516226,46.6639138769284
2025-08-04 23:11:21.579871,45.27930068498423,45.121469155826155,46.33982256852115
2025-08-04 23:12:21.579871,46.618069913940374,46.626230802134515,47.032401554802945
2025-08-04 23:13:21.579871,47.42248540808201,47.273489266599356,46.51907434611822
2025-08-04 23:14:21.579871,50.295029715388665,47.94242639299226,16.753359433958877
2025-08-04 23:15:21.579871,48.76820957503511,47.70697345798341,49.6037526562944
2025-08-04 23:16:21.579871,48.152572923356864,48.57731959992819,48.6071203817033
2025-08-04 23:17:21.579871,48.684085827526005,47.91127661441243,49.96431916830375
2025-08-04 23:18:21.579871,45.920317745007885,49.13759246679252,48.20518505078032
2025-08-04 23:19:21.579871,49.51064939847358,49.52699409499599,50.23787990674752
2025-08-04 23:20:21.579871,48.46021006177219,49.422719449750964,48.775802528540204
2025-08-04 23:21:21.579871,52.296621600763295,51.722581892856205,51.965977546323934
2025-08-04 23:22:21.579871,50.23542961900369,51.61877730114596,51.38347671092901
2025-08-04 23:23:21.579871,53.48101923007475,50.738669521824775,50.550830385199106
2025-08-04 23:24:21.579871,52.62296917197631,52.53851915069965,51.110119410475065
2025-08-04 23:25:21.579871,51.80369975395443,53.085728938025184,51.865617790987095
2025-08-04 23:26:21.579871,52.91675292686228,51.80235978081858,51.502792273522196
2025-08-04 23:27:21.579871,51.96948865210301,52.32400412953691,51.033323901979045
2025-08-04 23:28:21.579871,53.23932144969453,52.55522043749651,53.60053443467627
2025-08-04 23:29:21.579871,56.13851609177381,54.73319894657809,52.97872768113712
2025-08-04 23:30:21.579871,53.01157675857671,53.1212691977743,54.48464938096123
2025-08-04 23:31:21.579871,56.32318082657915,83.01321991396985,54.728843255019385
2025-08-04 23:32:21.579871,54.181040387844114,53.53302609613998,55.37599593940221
2025-08-04 23:33:21.579871,55.27258328702822,54.66564928298088,55.714096520119
2025-08-04 23:34:21.579871,55.963276959402556,56.385564015865185,58.32589291566332
2025-08-04 23:35:21.579871,57.00462995182183,56.75979856785152,56.8184514761808
2025-08-04 23:36:21.579871,57.99191382065001,57.24405438212468,56.26758862163325
2025-08-04 23:37:21.579871,55.804701153480316,57.11588810130322,58.00796092257564
2025-08-04 23:38:21.579871,58.25696197493944,56.88782652706747,58.71638210465344
2025-08-04 23:39:21.579871,55.9618128413486,57.79625754512058,58.01583149972261
2025-08-04 23:40:21.579871,59.07716642533227,57.379451333029586,58.981436424170184
2025-08-04 23:41:21.579871,57.722490014252344,57.88078908331823,59.51022904393929
2025-08-04 23:42:21.579871,58.72854413697344,59.47626752990369,59.42102719567101
2025-08-04 23:43:21.579871,58.14799402548151,59.447567707019154,59.613414070340305
2025-08-04 23:44:21.579871,58.88882127877637,60.150658265587325,61.01133665916677
2025-08-04 23:45:21.579871,58.927045202272886,60.09498290881878,58.45827947413347
2025-08-04 23:46:21.579871,59.72038874807466,60.43671353050049,60.3362153462165
2025-08-04 23:47:21.579871,60.51005156540565,58.130499885290725,60.0435636148665
2025-08-04 23:48:21.579871,60.28927756768083,61.56899011587991,62.135822902315454
2025-08-04 23:49:21.579871,60.89046342268478,60.6281959609065,59.47215991750117
2025-08-04 23:50:21.579871,61.44218077644526,61.34085618853075,60.21671906978562
2025-08-04 23:51:21.579871,61.524589124171825,59.06877483089966,61.662611880955915
2025-08-04 23:52:21.579871,60.73620234662248,60.63921045641664,60.633547932936445
2025-08-04 23:53:21.579871,63.00528907878258,59.23547967230001,61.19176956830649
2025-08-04 23:54:21.579871,59.87283111613686,60.117539679485034,61.18885865448565
2025-08-04 23:55:21.579871,61.78704619914502,62.05033039616708,64.05033338969733
2025-08-04 23:56:21.579871,60.508580278904844,61.33755716920442,61.277392835146614
2025-08-04 23:57:21.579871,61.061430784321225,62.04103082995416,61.657214965694045
2025-08-04 23:58:21.579871,61.97793691442867,62.58557461514037,62.00490974027626
2025-08-04 23:59:21.579871,62.581846618216275,61.52422115440997,61.36422020862159
2025-08-05 00:00:21.579871,62.80216413798086,60.9146393913001,61.56750838128242
2025-08-05 00:01:21.579871,61.3012460026808,61.868027377110835,62.542803669215026
2025-08-05 00:02:21.579871,62.6961474024188,61.697098916377726,61.5379515927105
2025-08-05 00:03:21.579871,62.48709378019677,62.26545769920087,60.38279951474485
2025-08-05 00:04:21.579871,62.42778995645252,60.519732984176386,61.402254687875214
2025-08-05 00:05:21.579871,60.185314584511566,60.210692976477844,62.28576663456389
2025-08-05 00:06:21.579871,59.4569969616746,59.917966671656956,59.57467303485926
2025-08-05 00:07:21.579871,61.212185048192026,60.96140262320418,63.0062150836402
2025-08-05 00:08:21.579871,61.99216945799673,59.03546062372118,61.17977004724032
2025-08-05 00:09:21.579871,61.72857578499112,60.20797453823779,61.63877524660017
2025-08-05 00:10:21.579871,60.27950571228435,60.371867625592344,60.847572641326444
2025-08-05 00:11:21.579871,61.58789074311548,59.407173277380096,60.847603353003834
2025-08-05 00:12:21.579871,62.08068199920552,60.05956261425503,60.19489978949335
2025-08-05 00:13:21.579871,58.77290976339624,59.64414451191429,59.84397175469222
2025-08-05 00:14:21.579871,59.938291366678435,59.54131825317388,60.21953412213999
2025-08-05 00:15:21.579871,60.46020999621193,59.09794142065947,60.25374978104958
2025-08-05 00:16:21.579871,56.5595550831002,60.3291806588866,60.43225412970357
2025-08-05 00:17:21.579871,58.11330021139643,58.10965628894841,59.30289431718207
2025-08-05 00:18:21.579871,55.90331722295793,58.12144699848938,57.672313883346796
2025-08-05 00:19:21.579871,59.04806339532474,58.53674982435951,57.385971854228636
2025-08-05 00:20:21.579871,57.88543192469627,57.43655888035263,59.209537637550376
2025-08-05 00:21:21.579871,57.09238517691476,57.40464349151917,57.05885237473078
2025-08-05 00:22:21.579871,54.550497385282085,58.89496816931699,56.00421505411173
2025-08-05 00:23:21.579871,57.42815158518151,56.77510912826993,58.85496107051507
2025-08-05 00:24:21.579871,56.959897078247,57.145680722071766,57.8084851872915
2025-08-05 00:25:21.579871,55.109809012235,57.098922929532634,55.8614818707417
2025-08-05 00:26:21.579871,54.483799414165446,54.90307337860047,54.56105786575367
2025-08-05 00:27:21.579871,55.192464183774305,54.56000166056824,55.192697514372014
2025-08-05 00:28:21.579871,54.1524727173019,56.603251645053675,55.29258634026681
2025-08-05 00:29:21.579871,54.638055127309414,56.545338497366714,53.86374427503034
2025-08-05 00:30:21.579871,54.14282419877786,53.71788594072844,54.851398439514256
2025-08-05 00:31:21.579871,53.65786273069482,54.48739764731177,55.681463387800086
2025-08-05 00:32:21.579871,55.318182012135985,53.98199728700769,53.795987810177365
2025-08-05 00:33:21.579871,51.25520408386528,52.77899907857221,56.33233271215751
2025-08-05 00:34:21.579871,52.44293905484122,51.98235930389374,53.302253821848836
2025-08-05 00:35:21.579871,51.49900318266734,51.229405127744045,51.51277723931729
2025-08-05 00:36:21.579871,52.16632898091367,50.302866192312784,51.35140619710115
2025-08-05 00:37:21.579871,52.43245369535436,52.902656315785876,52.00942338229824
2025-08-05 00:38:21.579871,48.61553714721429,51.561231775284334,52.71566942649509
2025-08-05 00:39:21.579871,49.160827800853916,52.39281172211787,49.89865153569083
2025-08-05 00:40:21.579871,48.98095887909309,48.88975871210975,47.22117989697633
2025-08-05 00:41:21.579871,47.986086721296815,48.2299023664614,49.05443917795773
2025-08-05 00:42:21.579871,47.937037517126356,48.75105351774655,50.035158952764775
2025-08-05 00:43:21.579871,50.10688445806214,49.79961441021487,50.05115432549054
2025-08-05 00:44:21.579871,49.44139310950179,47.9029617840697,48.31326874624288
2025-08-05 00:45:21.579871,46.39477782814324,48.84235463659406,48.50893507092006
2025-08-05 00:46:21.579871,47.19343422343876,46.12126202852891,47.929265525065716
2025-08-05 00:47:21.579871,46.16816424123303,46.66880261437063,46.5636291229564
2025-08-05 00:48:21.579871,46.769233746878726,45.89114814865226,45.6038326626133
2025-08-05 00:49:21.579871,46.56956652979828,46.26311136078919,46.083682632207356
2025-08-05 00:50:21.579871,44.741810441876176,45.374399973010235,47.23680368890476
2025-08-05 00:51:21.579871,46.81992171807916,44.92117057438945,46.25559585089266
2025-08-05 00:52:21.579871,43.76408805822647,44.74168469067746,45.85018271733238
2025-08-05 00:53:21.579871,45.48712117512682,47.01839655156391,44.31265796679453
2025-08-05 00:54:21.579871,43.4651463396043,46.03490544081619,45.21992917028477
2025-08-05 00:55:21.579871,43.5170128343265,44.71602117666531,43.56440452723256
2025-08-05 00:56:21.579871,42.20483636657588,43.6213504157094,43.52683468041144
2025-08-05 00:57:21.579871,43.32025212734255,43.766749393672406,42.68074802816237
2025-08-05 00:58:21.579871,44.58419983411821,45.145015703408255,43.51978363854062
2025-08-05 00:59:21.579871,42.10408809732361,43.56350295261099,41.32213553601074
2025-08-05 01:00:21.579871,40.89678040333064,43.83795684020703,42.39792671721369
2025-08-05 01:01:21.579871,43.63498272755428,42.040326487828274,43.9449241884329
2025-08-05 01:02:21.579871,43.47987798750554,42.5053460616761,41.59600640826297
2025-08-05 01:03:21.579871,42.76343920904052,41.46140522458198,40.72067127358203
2025-08-05 01:04:21.579871,42.713262291713555,43.36073942131729,42.68037698653711
2025-08-05 01:05:21.579871,40.87134598722585,42.492099932421475,43.27747274047991
2025-08-05 01:06:21.579871,41.332926389775146,39.85442976415799,41.02166954759608
2025-08-05 01:07:21.579871,42.150008599883435,41.937027872124766,43.126429956574654
2025-08-05 01:08:21.579871,39.86023892118823,41.234131534879786,42.18572748128062
2025-08-05 01:09:21.579871,40.46565059089305,42.801413742491874,43.07750590944507
2025-08-05 01:10:21.579871,41.8635434780955,41.51630602592353,40.63389306310083
2025-08-05 01:11:21.579871,41.414191362454666,41.001671607064516,42.21307612632015
2025-08-05 01:12:21.579871,41.182891937860056,42.568255864037255,39.52722411641039
2025-08-05 01:13:21.579871,42.190682141714824,42.38306438264047,42.632849778109595
2025-08-05 01:14:21.579871,42.24176788308352,42.57871115133647,42.26081929976666
2025-08-05 01:15:21.579871,41.15046355956278,40.40929803482362,42.97377054389095
2025-08-05 01:16:21.579871,42.47098586100812,41.02133134563833,42.0518320891702
2025-08-05 01:17:21.579871,42.130045025212816,43.154015904349755,41.876119324058436
2025-08-05 01:18:21.579871,40.719749820992085,42.286446449425235,42.5500227046298
2025-08-05 01:19:21.579871,43.509529098302124,41.538614310739085,39.52493352942239
2025-08-05 01:20:21.579871,43.82391692256989,43.68773887704158,42.93883755925086
2025-08-05 01:21:21.579871,44.571686215500776,45.541912074684085,43.719615955810724
2025-08-05 01:22:21.579871,42.19726530677803,43.22626579492427,42.57198592789157
2025-08-05 01:23:21.579871,43.65756662342235,42.92218337484828,43.590524929046126
2025-08-05 01:24:21.579871,42.60818981769124,43.049634520243565,40.80154956263654
2025-08-05 01:25:21.579871,44.61637529142737,45.6782851316924,43.959634062816356
2025-08-05 01:26:21.579871,44.13748249986313,44.42734685087791,46.584005378957215
2025-08-05 01:27:21.579871,45.133500221873966,43.80920440440067,44.96686034372658
2025-08-05 01:28:21.579871,44.07451265259641,45.91637155222085,44.65565191466835
2025-08-05 01:29:21.579871,44.55562101675144,45.75781747729017,44.22039771880738
2025-08-05 01:30:21.579871,45.17811310188122,44.78954253932784,46.251829072618285
2025-08-05 01:31:21.579871,45.40808917333097,45.05822333961889,45.46577579750887
2025-08-05 01:32:21.579871,47.176813472275896,46.88074199557975,45.83013831978827
2025-08-05 01:33:21.579871,45.463147608414154,46.13173340042738,44.80741625414274
2025-08-05 01:34:21.579871,46.36408370515007,47.264950977040364,43.547170144082536
2025-08-05 01:35:21.579871,45.23777559291831,46.59252769474963,45.82941043853521
2025-08-05 01:36:21.579871,47.02842760332575,46.18505432949107,45.96374761708178
2025-08-05 01:37:21.579871,47.62252282567045,77.27750555852242,47.282173651010766
2025-08-05 01:38:21.579871,46.7765141220791,47.471447423870174,48.87467537523392
2025-08-05 01:39:21.579871,47.46104637108853,47.18568137550421,46.53896991071701
2025-08-05 01:40:21.579871,48.5542290852678,48.59056127151283,50.28782143479739
2025-08-05 01:41:21.579871,47.78642654699893,48.76038038849458,49.12817559635979
2025-08-05 01:42:21.579871,48.055735430886614,49.497961381750166,49.50194999250056
2025-08-05 01:43:21.579871,49.26532030002327,50.12834151626574,20.595143166560057
2025-08-05 01:44:21.579871,50.9670198526164,50.01497426199486,49.40774264060265
2025-08-05 01:45:21.579871,50.28962932872877,50.1400686706631,50.950484293218565
2025-08-05 01:46:21.579871,51.30317314272502,52.05792450601129,50.29208266255442
2025-08-05 01:47:21.579871,52.817556819025675,54.198833287352436,52.027692586565465
2025-08-05 01:48:21.579871,51.74960823780712,51.67257614723568,53.0553185739641
2025-08-05 01:49:21.579871,53.36956236593612,53.65534983093242,52.69938087700836
2025-08-05 01:50:21.579871,51.6019668356903,51.23002850242564,52.85647465079644
2025-08-05 01:51:21.579871,54.1325057643267,53.380479588185736,53.13116483747213
2025-08-05 01:52:21.579871,52.45471976069084,52.63535770222831,51.86614548133484
2025-08-05 01:53:21.579871,54.675312823620835,53.707186271991866,54.51728362176945
2025-08-05 01:54:21.579871,55.04638171448448,55.937969775336946,54.25105474751662
2025-08-05 01:55:21.579871,53.8398253422575,54.41576853994155,55.56452328861899
2025-08-05 01:56:21.579871,56.121628100570575,54.501209995630916,54.200033373098925
2025-08-05 01:57:21.579871,56.108054398976456,57.14898665105729,58.455085041560665
2025-08-05 01:58:21.579871,56.04672275033396,55.59876418392345,57.05838075662568
2025-08-05 01:59:21.579871,57.31074329075979,57.187791238208334,56.37439126268444
2025-08-05 02:00:21.579871,59.77014531730552,55.97060412246797,57.31216114931416
2025-08-05 02:01:21.579871,57.478875851810486,57.23987258223897,57.08892715096466
2025-08-05 02:02:21.579871,57.39972296624446,58.0228948166904,57.59156673882837
2025-08-05 02:03:21.579871,58.11426064372106,57.973022275036705,60.14479716513895
2025-08-05 02:04:21.579871,57.79146558950355,57.80548150687027,60.147428913450064
2025-08-05 02:05:21.579871,57.482138189455306,59.25785341815126,58.76555762585131
2025-08-05 02:06:21.579871,60.703255432038475,58.55789103298414,61.129648069698725
2025-08-05 02:07:21.579871,58.107813768314244,61.56565613415056,61.75482073076028
2025-08-05 02:08:21.579871,58.79999094670835,60.60523032814826,60.630069759114456
2025-08-05 02:09:21.579871,60.88042795096639,58.45590670662069,60.4051815803333
2025-08-05 02:10:21.579871,59.89715916050652,60.38251197153651,58.382593278135175
2025-08-05 02:11:21.579871,60.56381090484466,58.72035893078323,61.88780688301139
2025-08-05 02:12:21.579871,61.86571530681644,60.59178459912544,60.62557528027768
2025-08-05 02:13:21.579871,61.6134777713154,60.311207354769465,60.62510548131134
2025-08-05 02:14:21.579871,61.4227222309744,61.872299536694776,60.42799012577976
2025-08-05 02:15:21.579871,61.48123086189706,61.201825501448816,61.4359259372124
2025-08-05 02:16:21.579871,59.06525989465694,63.492729883121946,60.465705572915056
2025-08-05 02:17:21.579871,61.67002510564622,61.48569248764781,62.40425691744909
2025-08-05 02:18:21.579871,62.8787167058372,60.58706172717367,62.49931610971009
2025-08-05 02:19:21.579871,60.94702892539331,61.49614131541039,62.32211172823819
2025-08-05 02:20:21.579871,61.5043733154011,62.0677971596692,62.693005782552866
2025-08-05 02:21:21.579871,60.07377256814758,60.654089816536306,62.04308888101916
2025-08-05 02:22:21.579871,61.024085401967454,61.777309988914666,60.706577736691564
2025-08-05 02:23:21.579871,62.40106490616511,62.45180974199313,59.46926894478026
2025-08-05 02:24:21.579871,62.78061603468444,62.17277579913907,62.16287863551863
2025-08-05 02:25:21.579871,62.47814735595743,61.63180853243905,61.56341975952865
2025-08-05 02:26:21.579871,60.41403115925865,60.55083817831254,63.4450970959692
2025-08-05 02:27:21.579871,61.90687255900098,61.452290362419134,63.32645831749177
2025-08-05 02:28:21.579871,60.94738176448972,61.5835420803012,62.42098451307925
2025-08-05 02:29:21.579871,62.2189916811539,63.32964463908788,61.62256543522694
2025-08-05 02:30:21.579871,60.032761788356176,61.565012869783224,62.50930178713705
2025-08-05 02:31:21.579871,63.115160600816665,60.75413518589445,60.47279661497417
2025-08-05 02:32:21.579871,62.027979074693754,62.627920029420046,61.06667674467935
2025-08-05 02:33:21.579871,61.30814912203521,61.37111043153369,61.921022655057335
2025-08-05 02:34:21.579871,60.58875378786309,62.26755556517461,58.80340032870673
2025-08-05 02:35:21.579871,59.926096694254774,61.13718195220975,58.99426737663139
2025-08-05 02:36:21.579871,60.51100963179266,61.26650522713889,60.212024379484674
2025-08-05 02:37:21.579871,59.48317768121634,59.957618673057574,60.81806648613928
2025-08-05 02:38:21.579871,58.96732625185457,58.83868846946911,60.09421499749638
2025-08-05 02:39:21.579871,59.20484683080418,61.05911642971115,60.155532396315266
2025-08-05 02:40:21.579871,60.390766005533656,60.677624179643495,58.10356742044149
2025-08-05 02:41:21.579871,59.646568181812185,60.863090787418095,59.514034764607075
2025-08-05 02:42:21.579871,58.77531400393441,59.985595105590725,58.05031318636529
2025-08-05 02:43:21.579871,58.404681415119065,56.97708729588652,57.800906148452256
2025-08-05 02:44:21.579871,59.492179013802726,58.765230277311204,57.87213073996381
2025-08-05 02:45:21.579871,58.70851317289725,58.90570731814452,58.48775258492672
2025-08-05 02:46:21.579871,59.43487219719506,56.564834940110224,57.18852200295734
2025-08-05 02:47:21.579871,57.60168452159079,57.50483604247918,59.4355199413564
2025-08-05 02:48:21.579871,57.55345466541437,56.45527444860583,58.180920879766106
2025-08-05 02:49:21.579871,55.74935004090108,58.03468112299342,57.688055764647274
2025-08-05 02:50:21.579871,57.44526990234279,57.62068529679423,54.173184631568645
2025-08-05 02:51:21.579871,55.54847340107729,56.42915304058131,55.9370140993972
2025-08-05 02:52:21.579871,56.36987330720816,55.147057637121826,56.80919378747875
2025-08-05 02:53:21.579871,55.46433703464425,55.45580036826105,55.00773444447345
2025-08-05 02:54:21.579871,53.92072835980358,54.727721047957,56.08569911712726
2025-08-05 02:55:21.579871,54.78190832964581,55.18020382988888,53.13702314055481
2025-08-05 02:56:21.579871,54.012323037408734,53.46339504090628,53.6471746388529
2025-08-05 02:57:21.579871,55.476854752020515,53.12485313851306,53.38620051460707
2025-08-05 02:58:21.579871,52.806627060103686,53.44172567116498,53.117391521115486
2025-08-05 02:59:21.579871,50.32037853369063,50.92396730429141,52.797629274724876
2025-08-05 03:00:21.579871,51.98893269871505,51.56895310739679,50.51188412397994
2025-08-05 03:01:21.579871,51.424261877128416,51.985253827492166,51.24735873815583
2025-08-05 03:02:21.579871,51.64276914622521,50.36059790382735,50.58527220014011
2025-08-05 03:03:21.579871,50.71954426430592,51.52631895686958,50.52726840990682
2025-08-05 03:04:21.579871,50.12916374893097,52.64659433336865,49.241575364857866
2025-08-05 03:05:21.579871,49.46514245878281,49.13948557437243,49.348101495645096
2025-08-05 03:06:21.579871,46.9542727673036,49.46520959616488,49.16849165974315
2025-08-05 03:07:21.579871,50.457535760990076,49.884807461233585,48.60614491024576
2025-08-05 03:08:21.579871,47.43228145307357,48.471164482511426,49.30124835239863
2025-08-05 03:09:21.579871,48.807966234803075,47.85654817780235,47.63018587763964
2025-08-05 03:10:21.579871,47.70327770356356,46.983894056960324,47.75513620615751
2025-08-05 03:11:21.579871,47.54623518064991,47.50378556453086,46.665923041838
2025-08-05 03:12:21.579871,44.67857637887029,46.98434301502914,47.77441885210554
2025-08-05 03:13:21.579871,46.29670941467682,46.6705210102649,46.65085096291277
2025-08-05 03:14:21.579871,47.334122553282285,46.98838399626088,47.24034578166069
2025-08-05 03:15:21.579871,46.00443019456774,45.636435569533816,46.06846960823977
2025-08-05 03:16:21.579871,43.76575029920328,44.444983887976775,44.632691909328585
2025-08-05 03:17:21.579871,43.923307412787665,45.14979189970089,77.23056927915916
2025-08-05 03:18:21.579871,43.26918239571054,45.958454746400584,44.39266856162146
2025-08-05 03:19:21.579871,44.20677789434178,46.251105336623624,44.86524994008683
2025-08-05 03:20:21.579871,44.97114248117001,43.10001010538308,44.980019296261844
2025-08-05 03:21:21.579871,43.777494860812986,45.62484083049296,44.65111818839737
2025-08-05 03:22:21.579871,44.19842944203697,44.25623548589685,46.059314602842505
2025-08-05 03:23:21.579871,44.86511799977477,42.70274039607177,43.73247129793782
2025-08-05 03:24:21.579871,44.36870061033751,44.16452997905595,43.12464943049813
2025-08-05 03:25:21.579871,42.99497362656926,42.86146031279991,44.08413010506287
2025-08-05 03:26:21.579871,41.5563372482529,41.978626996090576,43.67652255462805
2025-08-05 03:27:21.579871,42.00569168469978,41.735246411390484,43.29461718435855
2025-08-05 03:28:21.579871,42.3452527120072,39.99361594836261,42.36152917535327
2025-08-05 03:29:21.579871,44.54286476341378,41.36110321339341,43.26381153744557
2025-08-05 03:30:21.579871,43.09801609607899,42.238328818565755,43.405243048671274
2025-08-05 03:31:21.579871,41.180538413257814,42.1570769543917,42.631057509795056
2025-08-05 03:32:21.579871,42.298908710278326,44.29863234320429,42.52503313604724
2025-08-05 03:33:21.579871,41.343599667193175,43.73201687669598,42.754042269019735
2025-08-05 03:34:21.579871,43.31109995916851,42.46075464673531,43.87397535589859
2025-08-05 03:35:21.579871,42.309736186281555,42.369503846464475,40.718168243993276
2025-08-05 03:36:21.579871,42.217270121234435,43.195225408908534,42.61827915294765
2025-08-05 03:37:21.579871,42.705654312056,43.35476194698536,41.96889992296363
2025-08-05 03:38:21.579871,43.125952441476606,44.38417783308505,43.96942740097285
2025-08-05 03:39:21.579871,43.02991530551284,44.47709628903173,42.06658142971436
2025-08-05 03:40:21.579871,42.047081499614976,43.98424476215171,42.27778266869646
2025-08-05 03:41:21.579871,41.06476278677835,43.1980537041727,42.0991658688404
2025-08-05 03:42:21.579871,42.2375753991774,43.903841301871246,42.296014188224525
2025-08-05 03:43:21.579871,44.349213659355485,42.690345247463775,42.779350824414465
2025-08-05 03:44:21.579871,43.13999917200497,41.323073138331914,41.14596611754962
2025-08-05 03:45:21.579871,44.015276857630695,42.717472812314824,42.39498325737331
2025-08-05 03:46:21.579871,45.207735628007526,43.049161269733375,42.47506431462723
2025-08-05 03:47:21.579871,44.78011437884382,42.78068289103321,44.16129476208301
2025-08-05 03:48:21.579871,43.28773885627574,43.14956514891423,43.59080973816188
2025-08-05 03:49:21.579871,44.189413174959505,43.12869491904399,45.5268531312637
